order_id,delivery_date,status
4758,04-01-2025,Delivered
4759,29-10-2024,Pending
4760,02-03-2025,Delivered
4761,18-12-2024,Delivered
4762,15-01-2025,Delivered
4763,25-01-2025,Delivered
4764,14-03-2025,Delivered
4765,07-03-2025,Delivered
4766,19-10-2024,Delivered
4767,23-03-2025,Pending
4768,06-11-2024,Cancelled
4769,14-11-2024,Delivered
4770,20-02-2025,Delivered
4771,16-03-2025,Delivered
4772,19-04-2024,Delivered
4773,16-11-2024,Delivered
4774,12-02-2025,Delivered
4775,15-12-2024,Pending
4776,24-06-2024,Delivered
4777,20-11-2024,Delivered
4778,10-03-2025,Delivered
4779,30-11-2024,Delivered
4780,26-12-2024,Delivered
4781,22-02-2025,Delivered
4782,23-03-2025,Delivered
4783,08-09-2024,Delivered
4784,01-02-2025,Delivered
4785,09-01-2025,Pending
4786,04-03-2025,Delivered
4787,15-12-2024,Delivered
4788,02-01-2025,Delivered
4789,05-03-2025,Delivered
4790,20-11-2024,Delivered
4791,16-02-2025,Delivered
4792,22-03-2025,Delivered
4793,16-02-2025,Pending
4794,13-12-2024,Pending
4795,30-11-2024,Delivered
4796,24-12-2024,Delivered
4797,20-11-2024,Delivered
4798,04-03-2025,Delivered
4799,18-03-2025,Delivered
4800,18-09-2024,Delivered
4801,21-12-2024,Delivered
4802,19-09-2024,Delivered
4803,03-03-2025,Delivered
4804,07-01-2025,Pending
4805,01-02-2025,Cancelled
4806,17-03-2025,Delivered
4807,18-02-2025,Pending
4808,25-02-2025,Delivered
4809,06-09-2024,Pending
4810,03-08-2024,Delivered
4811,01-03-2025,Delivered
4812,26-12-2024,Delivered
4813,17-02-2025,Pending
4814,02-06-2024,Delivered
4815,01-03-2025,Cancelled
4816,02-11-2024,Delivered
4817,11-01-2025,Delivered
4818,08-10-2024,Delivered
4819,26-04-2024,Delivered
4820,17-10-2024,Delivered
4821,14-12-2024,Delivered
4822,01-02-2025,Pending
4823,07-03-2025,Cancelled
4824,13-11-2024,Delivered
4825,02-03-2025,Delivered
4826,20-02-2025,Delivered
4827,13-01-2025,Cancelled
4828,20-10-2024,Delivered
4829,02-03-2025,Delivered
4830,12-12-2024,Pending
4831,23-03-2025,Delivered
4832,19-03-2025,Delivered
4833,31-01-2025,Delivered
4834,26-08-2024,Delivered
4835,22-10-2024,Delivered
4836,12-02-2025,Delivered
4837,12-02-2025,Delivered
4838,02-08-2024,Delivered
4839,04-01-2025,Delivered
4840,22-03-2025,Delivered
4841,26-01-2025,Delivered
4842,26-10-2024,Delivered
4843,05-09-2024,Delivered
4844,20-10-2024,Delivered
4845,06-01-2025,Pending
4846,25-10-2024,Delivered
4847,09-11-2024,Delivered
4848,11-08-2024,Delivered
4849,24-11-2024,Delivered
4850,22-07-2024,Delivered
4851,30-11-2024,Delivered
4852,27-06-2024,Pending
4853,29-08-2024,Delivered
4854,22-02-2025,Delivered
4855,05-12-2024,Delivered
4856,22-11-2024,Delivered
4857,10-03-2025,Delivered
4858,20-03-2025,Delivered
4859,19-02-2025,Delivered
4860,07-12-2024,Delivered
4861,13-08-2024,Delivered
4862,13-03-2025,Delivered
4863,19-03-2025,Pending
4864,23-02-2025,Delivered
4865,10-12-2024,Delivered
4866,12-03-2025,Delivered
4867,28-11-2024,Delivered
4868,13-02-2025,Delivered
4869,16-02-2025,Delivered
4870,21-02-2025,Delivered
4871,08-11-2024,Pending
4872,23-12-2024,Delivered
4873,30-01-2025,Delivered
4874,05-10-2024,Delivered
4875,30-12-2024,Delivered
4876,13-12-2024,Delivered
4877,06-11-2024,Pending
4878,19-11-2024,Delivered
4879,01-02-2025,Delivered
4880,24-01-2025,Delivered
4881,20-05-2024,Delivered
4882,18-11-2024,Delivered
4883,18-03-2025,Delivered
4884,20-02-2025,Pending
4885,26-12-2024,Pending
4886,15-02-2025,Delivered
4887,18-11-2024,Delivered
4888,17-11-2024,Pending
4889,20-03-2025,Delivered
4890,12-03-2025,Delivered
4891,01-03-2025,Delivered
4892,10-12-2024,Delivered
4893,19-01-2025,Delivered
4894,28-01-2025,Delivered
4895,19-02-2025,Delivered
4896,01-03-2025,Delivered
4897,07-11-2024,Delivered
4898,16-01-2025,Delivered
4899,29-12-2024,Delivered
4900,10-11-2024,Delivered
4901,17-12-2024,Delivered
4902,05-03-2025,Pending
4903,03-02-2025,Delivered
4904,13-02-2025,Delivered
4905,03-09-2024,Delivered
4906,30-01-2025,Delivered
4907,22-09-2024,Delivered
4908,18-10-2024,Delivered
4909,15-09-2024,Delivered
4910,16-01-2025,Delivered
4911,25-01-2025,Delivered
4912,27-10-2024,Delivered
4913,22-10-2024,Delivered
4914,26-11-2024,Delivered
4915,18-06-2024,Pending
4916,08-03-2025,Delivered
4917,12-11-2024,Pending
4918,26-02-2025,Delivered
4919,18-12-2024,Delivered
4920,05-02-2025,Delivered
4921,16-09-2024,Delivered
4922,17-01-2025,Delivered
4923,24-02-2025,Delivered
4924,15-01-2025,Delivered
4925,29-09-2024,Delivered
4926,27-12-2024,Delivered
4927,31-10-2024,Delivered
4928,17-01-2025,Delivered
4929,28-08-2024,Delivered
4930,22-12-2024,Delivered
4931,17-01-2025,Delivered
4932,02-12-2024,Delivered
4933,28-01-2025,Delivered
4934,27-12-2024,Delivered
4935,15-03-2025,Delivered
4936,02-11-2024,Delivered
4937,20-08-2024,Pending
4938,05-08-2024,Delivered
4939,20-01-2025,Delivered
4940,12-12-2024,Delivered
4941,21-12-2024,Delivered
4942,16-01-2025,Delivered
4943,09-02-2025,Delivered
4944,11-03-2025,Delivered
4945,03-12-2024,Delivered
4946,24-10-2024,Pending
4947,16-07-2024,Delivered
4948,14-12-2024,Cancelled
4949,30-06-2024,Delivered
4950,25-06-2024,Delivered
4951,28-02-2025,Delivered
4952,14-11-2024,Delivered
4953,03-06-2024,Delivered
4954,14-02-2025,Delivered
4955,06-03-2025,Cancelled
4956,26-02-2025,Delivered
4957,23-12-2024,Delivered
4958,25-03-2025,Pending
4959,05-01-2025,Delivered
4960,29-11-2024,Cancelled
4961,10-12-2024,Cancelled
4962,05-11-2024,Delivered
4963,13-06-2024,Delivered
4964,13-03-2025,Pending
4965,23-01-2025,Delivered
4966,12-03-2025,Delivered
4967,24-03-2025,Pending
4968,08-11-2024,Delivered
4969,25-01-2025,Delivered
4970,05-11-2024,Pending
4971,02-02-2025,Delivered
4972,13-03-2025,Delivered
4973,12-11-2024,Delivered
4974,03-02-2025,Delivered
4975,23-01-2025,Delivered
4976,19-01-2025,Delivered
4977,04-02-2025,Delivered
4978,02-06-2024,Pending
4979,09-09-2024,Delivered
4980,16-02-2025,Delivered
4981,25-12-2024,Delivered
4982,19-07-2024,Cancelled
4983,10-03-2025,Delivered
4984,14-10-2024,Delivered
4985,19-01-2025,Delivered
4986,28-03-2024,Delivered
4987,01-03-2025,Delivered
4988,20-02-2025,Delivered
4989,08-03-2025,Pending
4990,08-01-2025,Delivered
4991,06-02-2025,Delivered
4992,13-03-2025,Cancelled
4993,01-02-2025,Pending
4994,16-09-2024,Delivered
4995,23-03-2025,Pending
4996,04-05-2024,Delivered
4997,24-03-2025,Delivered
4998,27-10-2024,Delivered
4999,26-07-2024,Delivered
5000,08-03-2025,Delivered
